gid,team,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,inn13,inn14,inn15,inn16,inn17,inn18,inn19,inn20,inn21,inn22,inn23,inn24,inn25,inn26,inn27,inn28,lob,mgr,stattype,b_pa,b_ab,b_r,b_h,b_d,b_t,b_hr,b_rbi,b_sh,b_sf,b_hbp,b_w,b_iw,b_k,b_sb,b_cs,b_gdp,b_xi,b_roe,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,d_po,d_a,d_e,d_dp,d_tp,d_pb,d_wp,d_sb,d_cs,start_l1,start_l2,start_l3,start_l4,start_l5,start_l6,start_l7,start_l8,start_l9,start_f1,start_f2,start_f3,start_f4,start_f5,start_f6,start_f7,start_f8,start_f9,start_f10,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
DET201307310,WAS,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,johnd105,value,36,30,1,5,0,0,0,1,0,1,0,5,0,7,1,0,1,0,0,24,0,43,15,4,0,2,11,11,5,0,5,0,0,0,0,0,0,0,0,24,8,1,1,0,0,0,0,0,spand001,harpb003,zimmr001,wertj001,laroa001,desmi001,renda001,suzuk001,lombs002,gonzg003,suzuk001,laroa001,lombs002,renda001,desmi001,harpb003,spand001,wertj001,zimmr001,20130731,0,DET05,v,DET,0,1,0,regular,y,y
DET201307310,DET,0,5,0,5,0,0,1,0,,,,,,,,,,,,,,,,,,,,,8,leylj801,value,43,38,11,15,4,0,2,11,0,0,0,5,0,5,0,0,1,0,1,27,0,36,5,0,0,0,1,1,5,0,7,0,1,1,0,1,1,0,0,27,10,0,1,0,0,1,1,0,jacka001,huntt001,tuiam001,fielp001,martv001,peraj001,pereh001,santr002,avila001,verlj001,avila001,fielp001,pereh001,santr002,peraj001,tuiam001,jacka001,huntt001,martv001,20130731,0,DET05,h,WAS,1,0,0,regular,y,y
LAN201307310,NYA,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,5,giraj001,value,35,33,3,6,0,0,0,1,0,0,0,2,1,5,0,1,0,0,1,27,0,33,6,0,0,0,0,0,2,1,10,0,0,0,1,0,0,0,0,27,10,0,1,0,0,0,0,0,gardb001,jeted001,canor001,soria001,wellv001,lillb001,nix-j001,stewc001,kuroh001,kuroh001,stewc001,lillb001,canor001,nix-j001,jeted001,soria001,gardb001,wellv001,,20130731,0,LOS03,v,LAN,1,0,0,regular,y,y
LAN201307310,LAN,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,mattd001,value,33,30,0,6,0,0,0,0,1,0,0,2,1,10,0,0,1,0,0,27,0,35,6,0,0,0,3,1,2,1,5,0,0,0,0,0,0,1,0,27,13,1,0,0,0,0,0,1,crawc002,puigy001,gonza003,ramih003,ethia001,ellia001,schus001,uribj002,kersc001,kersc001,ellia001,gonza003,schus001,uribj002,ramih003,crawc002,ethia001,puigy001,,20130731,0,LOS03,h,NYA,0,1,0,regular,y,y
MIA201307310,NYN,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,7,collt801,value,36,33,2,8,2,1,0,1,0,0,1,2,0,3,1,0,3,0,1,24,0,31,6,1,0,1,3,3,1,0,7,0,1,0,0,2,0,0,0,24,9,1,1,0,0,1,0,0,youne003,murpd006,wrigd002,byrdm001,davii001,buckj001,lagaj001,quino001,mejij001,mejij001,buckj001,davii001,murpd006,wrigd002,quino001,youne003,lagaj001,byrdm001,,20130731,0,MIA02,v,MIA,0,1,0,regular,y,y
MIA201307310,MIA,0,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,redmm001,value,31,28,3,6,1,0,1,3,0,2,0,1,0,7,0,0,1,0,1,27,0,36,8,2,1,0,2,2,2,0,3,1,0,0,0,0,1,0,1,27,17,1,3,0,1,0,1,0,yelic001,polap001,stanm004,morrl001,lucae001,solad001,marij002,branr002,alvah001,alvah001,branr002,morrl001,solad001,polap001,lucae001,yelic001,marij002,stanm004,,20130731,0,MIA02,h,NYN,1,0,0,regular,y,y
MIN201307310,KCA,0,1,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,7,yoste001,value,38,37,4,13,3,1,0,3,0,1,0,0,0,6,1,1,1,0,1,27,0,41,11,3,0,1,3,3,2,0,12,1,0,0,0,0,2,0,0,27,7,1,0,0,0,0,2,0,gorda001,hosme001,butlb003,peres002,lougd001,tejam001,mousm001,escoa003,dysoj001,guthj001,peres002,hosme001,tejam001,mousm001,escoa003,gorda001,dysoj001,lougd001,butlb003,20130731,0,MIN04,v,MIN,1,0,0,regular,y,y
MIN201307310,MIN,0,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,11,gardr001,value,41,38,3,11,3,0,1,3,0,0,1,2,0,12,2,0,0,0,0,27,0,38,13,3,1,0,4,2,0,0,6,0,0,0,0,1,1,1,0,27,12,1,2,0,0,0,1,1,thomc002,carrj001,mauej001,mornj001,doumr001,plout001,herrc001,hicka001,florp001,corrk001,mauej001,mornj001,carrj001,plout001,florp001,thomc002,hicka001,herrc001,doumr001,20130731,0,MIN04,h,KCA,0,1,0,regular,y,y
OAK201307310,TOR,0,0,0,2,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,9,gibbj001,value,44,38,5,11,2,0,0,4,1,0,0,5,1,6,0,1,1,0,0,30,0,42,8,1,0,0,2,0,1,0,8,0,0,0,0,0,0,0,0,30,10,4,0,0,0,0,0,0,reyej001,iztum001,bautj002,encae001,linda001,rasmc001,davir003,tholj001,lawrb002,dickr001,tholj001,linda001,iztum001,lawrb002,reyej001,davir003,rasmc001,bautj002,encae001,20130731,0,OAK01,v,OAK,1,0,0,regular,y,y
OAK201307310,OAK,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,10,melvb001,value,42,41,2,8,1,0,0,0,0,0,0,1,0,8,0,0,0,0,3,30,0,44,11,2,0,0,5,4,5,1,6,0,0,0,1,0,0,1,2,30,10,0,2,0,2,0,0,1,crisc001,sogae001,lowrj001,cespy001,mossb001,donaj001,smits002,younc004,vogts001,colob001,vogts001,mossb001,sogae001,donaj001,lowrj001,smits002,crisc001,younc004,cespy001,20130731,0,OAK01,h,TOR,0,1,0,regular,y,y
PHI201307310,SFN,4,0,3,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,7,bochb002,value,43,40,9,14,1,0,2,9,0,0,1,2,0,6,0,0,2,0,1,27,0,35,5,0,0,1,2,2,2,0,6,2,1,0,1,0,0,0,0,27,8,0,1,0,0,1,0,0,blang001,scutm001,sandp001,poseb001,pench001,pillb001,kiesr001,crawb001,gaudc001,gaudc001,poseb001,pillb001,scutm001,sandp001,crawb001,kiesr001,blang001,pench001,,20130731,0,PHI13,v,PHI,1,0,0,regular,y,y
PHI201307310,PHI,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,6,manuc101,value,35,30,2,5,0,0,1,2,1,0,2,2,0,6,0,0,0,0,0,27,0,43,14,1,0,2,9,8,2,0,6,1,0,0,0,0,0,0,0,27,11,2,2,0,0,0,0,0,rollj001,younm003,utlec001,yound003,ruf-d001,aschc001,maybj001,ruizc001,kendk001,kendk001,ruizc001,younm003,utlec001,aschc001,rollj001,ruf-d001,maybj001,yound003,,20130731,0,PHI13,h,SFN,0,1,0,regular,y,y
PIT201307310,SLN,2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,11,mathm001,value,42,41,4,13,1,0,0,4,0,0,0,1,1,11,3,0,0,0,1,24,0,32,10,1,0,1,5,5,1,0,6,0,0,0,0,1,1,2,0,24,11,0,2,0,0,0,1,2,jay-j001,beltc001,craia001,hollm001,freed001,descd001,cruzt002,kozmp001,waina001,waina001,cruzt002,craia001,descd001,freed001,kozmp001,hollm001,jay-j001,beltc001,,20130731,0,PIT08,v,PIT,0,1,0,regular,y,y
PIT201307310,PIT,1,0,1,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,3,hurdc001,value,32,30,5,10,1,0,1,5,0,1,0,1,0,6,1,2,1,0,0,27,0,42,13,1,0,0,4,4,1,1,11,0,0,0,0,0,3,0,0,27,11,1,0,0,0,0,3,0,marts002,walkn001,mccua001,alvap001,martr004,joneg002,presa001,barmc001,lockj001,lockj001,martr004,joneg002,walkn001,alvap001,barmc001,marts002,mccua001,presa001,,20130731,0,PIT08,h,SLN,1,0,0,regular,y,y
SDN201307310,CIN,0,1,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,9,baked002,value,40,36,4,11,1,0,1,4,1,0,1,2,0,9,0,1,0,0,1,27,0,32,6,1,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,27,7,1,2,0,0,0,0,0,robid002,heisc001,vottj001,philb001,brucj001,frazt001,cozaz001,millc001,bailh001,bailh001,millc001,vottj001,philb001,frazt001,cozaz001,heisc001,robid002,brucj001,,20130731,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN201307310,SDN,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,4,blacb001,value,32,32,1,6,1,0,0,1,0,0,0,0,0,8,0,0,2,0,1,27,0,40,11,1,0,1,4,1,2,0,9,1,0,0,1,0,0,1,1,27,9,1,0,0,1,0,0,1,cabre001,denoc001,headc001,alony001,venaw001,gyorj001,amara001,river003,stule002,stule002,river003,alony001,gyorj001,headc001,cabre001,denoc001,amara001,venaw001,,20130731,0,SAN02,h,CIN,0,1,0,regular,y,y
TBA201307310,ARI,2,0,2,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,8,gibsk001,value,42,39,7,14,1,0,2,7,0,0,1,2,0,8,2,0,2,0,0,27,0,36,3,1,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,27,7,1,0,0,0,0,0,0,parrg001,pradm001,goldp001,chave001,hilla001,rossc001,polla001,nievw001,pennc001,milew001,nievw001,goldp001,hilla001,pradm001,pennc001,rossc001,polla001,parrg001,chave001,20130731,0,STP01,v,TBA,1,0,0,regular,y,y
TBA201307310,TBA,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,9,maddj801,value,36,31,0,3,1,0,0,0,0,0,0,5,0,12,0,0,0,0,1,27,0,42,14,1,0,2,7,7,2,0,8,1,0,0,0,0,2,0,0,27,7,0,2,0,0,0,2,0,jennd002,longe001,myerw001,zobrb001,rodrs002,rober002,escoy001,lobaj001,fulds001,hellj001,lobaj001,rodrs002,zobrb001,rober002,escoy001,fulds001,jennd002,myerw001,longe001,20130731,0,STP01,h,ARI,0,1,0,regular,y,y
TEX201307310,ANA,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,7,sciom001,value,35,30,1,4,0,0,1,1,1,0,0,4,1,7,0,0,0,0,0,24,1,31,9,0,0,2,2,2,2,0,1,0,0,0,0,0,0,1,0,24,18,1,1,0,0,0,0,1,aybae001,cowgc001,troum001,trumm001,kendh001,hamij003,nelsc001,iannc001,shucj001,willj003,iannc001,trumm001,kendh001,nelsc001,aybae001,hamij003,troum001,cowgc001,shucj001,20130731,0,ARL02,v,TEX,0,1,0,regular,y,y
TEX201307310,TEX,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,5,washr001,value,31,29,2,9,0,0,2,2,0,0,0,2,0,1,0,1,1,0,0,27,0,35,4,0,0,1,1,1,4,1,7,0,0,0,1,0,0,0,0,27,8,0,0,0,0,0,0,0,martl004,andre001,kinsi001,belta001,piera001,cruzn002,murpd005,sotog001,morem001,perem004,sotog001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,piera001,20130731,0,ARL02,h,ANA,1,0,0,regular,y,y
ANA201308010,TOR,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,gibbj001,value,33,31,2,6,2,0,0,1,0,0,0,2,0,6,0,0,2,0,0,24,0,41,12,0,1,1,8,7,5,0,6,0,0,0,0,3,2,0,0,24,9,2,0,0,0,0,2,0,reyej001,cabrm002,bautj002,encae001,linda001,rasmc001,iztum001,arenj001,lawrb002,johnj009,arenj001,encae001,iztum001,lawrb002,reyej001,cabrm002,rasmc001,bautj002,linda001,20130801,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA201308010,ANA,4,1,2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,9,sciom001,value,41,33,8,12,0,1,1,7,0,3,0,5,0,6,2,0,0,0,0,27,0,33,6,2,0,0,2,2,2,0,6,0,0,0,0,0,0,0,0,27,16,1,2,0,0,0,0,0,calhk001,troum001,hamij003,kendh001,trumm001,aybae001,nelsc001,shucj001,iannc001,richg002,iannc001,trumm001,kendh001,nelsc001,aybae001,hamij003,troum001,calhk001,shucj001,20130801,0,ANA01,h,TOR,1,0,0,regular,y,y
ATL201308010,COL,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,9,weisw001,value,38,34,2,9,3,0,0,2,0,1,0,3,0,14,1,0,1,0,0,24,0,43,14,2,0,3,11,11,6,1,3,0,1,0,0,0,0,0,0,24,10,0,1,0,0,1,0,0,fowld001,dickc002,tulot001,rosaw001,heltt001,arenn001,blacc001,lemad001,bettc001,bettc001,rosaw001,heltt001,lemad001,arenn001,tulot001,dickc002,fowld001,blacc001,,20130801,0,ATL02,v,ATL,0,1,0,regular,y,y
ATL201308010,ATL,2,1,0,2,0,0,1,5,,,,,,,,,,,,,,,,,,,,,8,gonzf801,value,43,37,11,14,2,0,3,11,0,0,0,6,1,3,0,0,1,0,0,27,0,38,9,3,0,0,2,2,3,0,14,0,0,0,0,1,1,0,0,27,10,0,1,0,0,0,1,0,heywj001,uptoj001,freef001,gatte001,mccab002,johnc003,uggld001,simma001,tehej001,tehej001,mccab002,freef001,uggld001,johnc003,simma001,gatte001,heywj001,uptoj001,,20130801,0,ATL02,h,COL,1,0,0,regular,y,y
BAL201308010,HOU,0,1,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,5,portb001,value,35,31,3,6,1,0,2,3,0,0,1,3,0,8,0,0,1,0,0,24,0,36,11,0,0,1,6,4,0,0,5,0,0,0,0,1,0,0,0,24,11,1,0,0,0,0,0,0,villj001,hoesl001,castj006,cartc002,wallb001,kraum001,parej002,domim001,grosr001,lylej001,castj006,wallb001,parej002,domim001,villj001,grosr001,hoesl001,kraum001,cartc002,20130801,0,BAL12,v,BAL,0,1,0,regular,y,y
BAL201308010,BAL,0,0,0,0,3,2,1,0,,,,,,,,,,,,,,,,,,,,,6,showb801,value,36,35,6,11,0,0,1,6,0,1,0,0,0,5,0,0,0,0,1,27,0,35,6,1,0,2,3,3,3,0,8,1,0,0,0,0,0,0,0,27,10,0,1,0,0,0,0,0,mclon001,machm001,markn001,jonea003,davic003,wietm001,hardj003,urruh001,robeb003,norrb001,wietm001,davic003,robeb003,machm001,hardj003,mclon001,jonea003,markn001,urruh001,20130801,0,BAL12,h,HOU,1,0,0,regular,y,y
BOS201308010,SEA,1,0,1,0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,9,thomr003,value,43,37,7,11,1,2,1,7,0,0,0,6,0,8,1,0,0,0,0,25,0,43,13,3,0,1,8,8,6,0,10,0,0,0,0,1,0,0,0,25,11,0,1,0,0,0,0,0,millb002,frann001,seagk001,morak001,saunm001,smoaj001,chave002,ackld001,blanh001,hernf002,blanh001,smoaj001,frann001,seagk001,millb002,ackld001,saunm001,chave002,morak001,20130801,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS201308010,BOS,0,0,1,0,0,0,0,1,6,,,,,,,,,,,,,,,,,,,,10,farrj001,value,43,36,8,13,3,0,1,8,0,1,0,6,0,10,0,0,0,0,0,27,0,43,11,1,2,1,7,7,6,0,8,0,0,0,0,0,1,0,0,27,6,0,0,0,0,0,1,0,ellsj001,victs001,pedrd001,ortid001,carpm001,drews001,navad002,lavar001,holtb002,dempr002,lavar001,carpm001,pedrd001,holtb002,drews001,navad002,ellsj001,victs001,ortid001,20130801,0,BOS07,h,SEA,1,0,0,regular,y,y
CHN201308010,LAN,0,0,2,0,0,3,0,0,1,,,,,,,,,,,,,,,,,,,,7,mattd001,value,40,36,6,12,4,0,1,6,1,0,0,3,1,5,0,0,0,0,0,27,0,35,5,0,0,4,4,4,3,0,12,0,0,0,0,0,0,0,0,27,7,1,1,0,0,0,0,0,crawc002,puigy001,gonza003,ramih003,uribj002,vanss001,ellim001,fedet001,nolar001,nolar001,fedet001,gonza003,ellim001,uribj002,ramih003,crawc002,puigy001,vanss001,,20130801,0,CHI11,v,CHN,1,0,0,regular,y,y
CHN201308010,CHN,2,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,4,sveud001,value,35,32,4,5,0,0,4,4,0,0,0,3,0,12,0,0,1,0,1,27,0,40,12,4,0,1,6,6,3,1,5,0,0,0,1,0,0,0,0,27,10,0,0,0,0,0,0,0,dejed001,lakej001,rizza001,navad001,schin001,casts001,valbl001,barnd001,rusic001,rusic001,navad001,rizza001,barnd001,valbl001,casts001,lakej001,dejed001,schin001,,20130801,0,CHI11,h,LAN,0,1,0,regular,y,y
CLE201308010,CHA,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,6,ventr001,value,34,31,1,5,0,0,1,1,0,0,0,3,0,9,0,1,0,0,0,24,0,38,14,0,0,2,6,6,1,0,8,1,0,0,0,1,0,0,0,24,6,1,1,0,0,0,0,0,deaza001,ramia003,dunna001,vicid001,gillc001,keppj001,dankj002,beckg001,flowt001,salec001,flowt001,keppj001,beckg001,gillc001,ramia003,vicid001,deaza001,dankj002,dunna001,20130801,0,CLE08,v,CLE,0,1,0,regular,y,y
CLE201308010,CLE,0,1,2,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,8,frant001,value,38,35,6,14,0,0,2,6,0,1,1,1,0,8,0,0,0,0,0,27,0,34,5,0,0,1,1,1,3,0,9,0,0,0,0,0,0,1,0,27,11,0,0,0,0,0,0,1,stubd001,swisn001,rabur001,cabra002,santc002,gomey001,branm003,reynm001,avilm001,mastj001,gomey001,swisn001,avilm001,reynm001,cabra002,branm003,stubd001,rabur001,santc002,20130801,0,CLE08,h,CHA,1,0,0,regular,y,y
MIA201308010,NYN,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,11,collt801,value,38,31,0,6,1,1,0,0,0,0,1,6,0,9,0,0,1,0,0,24,0,32,6,0,0,0,3,3,0,0,11,1,0,0,0,0,1,0,0,24,6,1,0,0,0,0,1,0,youne003,turnj001,wrigd002,byrdm001,davii001,buckj001,lagaj001,quino001,harvm001,harvm001,buckj001,davii001,turnj001,wrigd002,quino001,youne003,lagaj001,byrdm001,,20130801,0,MIA02,v,MIA,0,1,0,regular,y,y
MIA201308010,MIA,0,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,5,redmm001,value,32,31,3,6,0,0,0,3,0,0,1,0,0,11,1,0,0,0,1,27,0,38,6,1,1,0,0,0,6,0,9,1,0,0,0,0,0,0,0,27,10,0,2,0,0,0,0,0,yelic001,hecha001,stanm004,morrl001,lucae001,solad001,marij002,mathj001,koeht001,koeht001,mathj001,morrl001,solad001,lucae001,hecha001,yelic001,marij002,stanm004,,20130801,0,MIA02,h,NYN,1,0,0,regular,y,y
MIN201308010,KCA,0,2,1,1,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,8,yoste001,value,42,36,7,11,1,1,0,7,0,2,0,4,1,3,1,0,1,0,1,27,0,37,5,2,0,1,2,2,6,0,9,0,1,0,0,0,0,0,0,27,8,0,1,0,0,1,0,0,gorda001,hosme001,butlb003,peres002,cainl001,tejam001,mousm001,maxwj002,escoa003,shiej002,peres002,hosme001,tejam001,mousm001,escoa003,gorda001,cainl001,maxwj002,butlb003,20130801,0,MIN04,v,MIN,1,0,0,regular,y,y
MIN201308010,MIN,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,gardr001,value,37,31,2,5,2,0,1,2,0,0,0,6,0,9,0,0,1,0,0,27,0,42,11,1,1,0,7,6,4,1,3,0,0,0,0,2,1,0,0,27,14,1,1,0,0,0,1,0,dozib001,bernd001,mauej001,mornj001,doumr001,plout001,herrc001,hicka001,thomc002,diams001,doumr001,mornj001,dozib001,plout001,bernd001,thomc002,hicka001,herrc001,mauej001,20130801,0,MIN04,h,KCA,0,1,0,regular,y,y
PHI201308010,SFN,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,10,bochb002,value,39,36,2,11,2,0,0,2,1,0,0,2,0,5,1,0,1,0,0,27,0,36,7,0,1,0,1,1,2,1,7,1,0,0,0,0,1,1,0,27,5,1,0,0,0,0,1,1,torra001,scutm001,sandp001,poseb001,pench001,pillb001,franj004,ariaj001,cainm001,cainm001,poseb001,pillb001,scutm001,sandp001,ariaj001,franj004,torra001,pench001,,20130801,0,PHI13,v,PHI,1,0,0,regular,y,y
PHI201308010,PHI,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,manuc101,value,36,33,1,7,0,1,0,1,0,0,1,2,1,7,1,1,0,0,1,27,0,39,11,2,0,0,2,2,2,0,5,0,0,0,1,0,1,0,0,27,10,0,1,0,0,0,1,0,rollj001,younm003,utlec001,ruf-d001,aschc001,maybj001,nix-l001,ruizc001,hamec001,hamec001,ruizc001,younm003,utlec001,aschc001,rollj001,ruf-d001,maybj001,nix-l001,,20130801,0,PHI13,h,SFN,0,1,0,regular,y,y
PIT201308010,SLN,0,1,0,3,0,1,8,0,0,,,,,,,,,,,,,,,,,,,,10,mathm001,value,50,42,13,17,5,0,0,11,1,1,2,4,0,6,0,0,1,0,1,27,0,35,5,1,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,27,13,0,1,0,0,0,0,0,carpm002,beltc001,craia001,hollm001,freed001,jay-j001,cruzt002,kozmp001,kellj001,kellj001,cruzt002,craia001,carpm002,freed001,kozmp001,hollm001,jay-j001,beltc001,,20130801,0,PIT08,v,PIT,1,0,0,regular,y,y
PIT201308010,PIT,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,hurdc001,value,35,31,0,5,1,0,0,0,0,0,0,4,0,6,0,0,1,0,0,27,0,50,17,5,0,0,13,10,4,0,6,2,2,0,1,1,0,0,0,27,13,1,1,0,0,2,0,0,marts002,walkn001,mccua001,alvap001,joneg002,sanct001,tabaj002,mercj002,mortc002,mortc002,sanct001,joneg002,walkn001,alvap001,mercj002,marts002,mccua001,tabaj002,,20130801,0,PIT08,h,SLN,0,1,0,regular,y,y
TEX201308010,ARI,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,6,gibsk001,value,34,34,1,8,0,0,0,1,0,0,0,0,0,14,1,0,1,0,0,24,0,37,11,3,0,3,7,5,1,0,6,1,0,0,0,0,1,0,0,24,9,1,0,0,0,0,1,0,parrg001,eatoa002,goldp001,chave001,rossc001,pradm001,kubej002,gregd001,goset001,spruz001,goset001,goldp001,pradm001,chave001,gregd001,rossc001,eatoa002,parrg001,kubej002,20130801,0,ARL02,v,TEX,0,1,0,regular,y,y
TEX201308010,TEX,0,1,1,3,0,0,2,0,,,,,,,,,,,,,,,,,,,,,6,washr001,value,37,35,7,11,3,0,3,7,0,0,1,1,0,6,1,0,0,0,1,27,0,34,8,0,0,0,1,1,0,0,14,0,0,0,0,0,1,0,0,27,4,0,1,0,0,0,1,0,martl004,andre001,kinsi001,belta001,piera001,cruzn002,murpd005,profj001,morem001,darvy001,piera001,morem001,kinsi001,belta001,profj001,murpd005,martl004,cruzn002,andre001,20130801,0,ARL02,h,ARI,1,0,0,regular,y,y
ANA201308020,TOR,0,1,0,1,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,4,gibbj001,value,36,31,5,8,1,0,1,4,0,0,0,5,0,5,0,3,0,0,0,24,0,40,14,3,1,1,7,7,3,1,10,1,0,1,0,0,1,1,0,24,11,0,1,0,0,0,1,1,reyej001,iztum001,bautj002,encae001,linda001,rasmc001,lawrb002,tholj001,bonie001,redmt002,tholj001,encae001,iztum001,lawrb002,reyej001,bonie001,rasmc001,bautj002,linda001,20130802,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA201308020,ANA,0,0,0,3,1,0,0,3,,,,,,,,,,,,,,,,,,,,,9,sciom001,value,40,36,7,14,3,1,1,7,0,0,1,3,1,10,1,1,1,0,0,27,0,36,8,1,0,1,5,4,5,0,5,0,0,0,0,0,0,3,0,27,9,1,0,0,0,0,0,3,calhk001,troum001,hamij003,kendh001,trumm001,aybae001,nelsc001,shucj001,iannc001,hanst001,iannc001,trumm001,kendh001,nelsc001,aybae001,shucj001,hamij003,calhk001,troum001,20130802,0,ANA01,h,TOR,1,0,0,regular,y,y
BAL201308020,SEA,0,0,3,0,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,3,thomr003,value,38,34,8,12,2,0,4,8,0,1,0,3,0,9,0,0,3,0,0,24,0,38,11,2,0,3,11,11,2,0,3,0,0,0,0,1,0,0,0,24,10,2,0,0,0,0,0,0,millb002,frann001,seagk001,morak001,ibanr001,morsm001,smoaj001,saunm001,quinh001,haraa001,quinh001,smoaj001,frann001,seagk001,millb002,ibanr001,saunm001,morsm001,morak001,20130802,0,BAL12,v,BAL,0,1,0,regular,y,y
BAL201308020,BAL,4,0,1,1,1,4,0,0,,,,,,,,,,,,,,,,,,,,,3,showb801,value,38,35,11,11,2,0,3,10,0,1,0,2,0,3,0,0,0,0,1,27,0,38,12,2,0,4,8,8,3,0,9,0,0,0,0,1,0,0,0,27,13,0,3,0,0,0,0,0,mclon001,machm001,markn001,jonea003,davic003,wietm001,hardj003,urruh001,flahr001,tillc001,wietm001,davic003,flahr001,machm001,hardj003,mclon001,jonea003,markn001,urruh001,20130802,0,BAL12,h,SEA,1,0,0,regular,y,y
BOS201308020,ARI,2,0,1,0,3,0,1,0,0,,,,,,,,,,,,,,,,,,,,9,gibsk001,value,43,43,7,16,5,0,2,7,0,0,0,0,0,9,1,0,0,0,0,27,0,39,9,2,1,2,6,4,1,0,9,2,0,0,0,2,0,0,0,27,4,1,1,0,0,0,0,0,polla001,hilla001,goldp001,pradm001,rossc001,kubej002,nievw001,parrg001,gregd001,delgr001,nievw001,goldp001,hilla001,pradm001,gregd001,rossc001,polla001,parrg001,kubej002,20130802,0,BOS07,v,BOS,1,0,0,regular,y,y
BOS201308020,BOS,2,2,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,6,farrj001,value,39,34,6,9,2,1,2,6,0,2,2,1,0,9,0,0,1,0,1,27,0,43,16,5,0,2,7,7,0,0,9,0,0,0,0,0,1,0,0,27,9,0,0,0,0,0,1,0,ellsj001,victs001,pedrd001,ortid001,napom001,navad002,saltj001,drews001,holtb002,lestj001,saltj001,napom001,pedrd001,holtb002,drews001,navad002,ellsj001,victs001,ortid001,20130802,0,BOS07,h,ARI,0,1,0,regular,y,y
CHN201308020,LAN,1,0,2,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,10,mattd001,value,43,33,6,9,3,0,0,5,1,2,1,6,0,8,1,1,0,0,1,27,0,39,14,5,0,0,2,2,1,0,7,0,0,0,0,0,0,0,0,27,11,0,2,0,0,0,0,0,ellim001,puntn001,gonza003,puigy001,vanss001,ethia001,ellia001,uribj002,ryu-h001,ryu-h001,ellia001,gonza003,ellim001,uribj002,puntn001,vanss001,ethia001,puigy001,,20130802,0,CHI11,v,CHN,1,0,0,regular,y,y
